0.025621008576478088, -0.0005868544600939017
0.02789794966875936, 0.00927230046948355
0.1249498530830867, 0.00950704225352113
0.13054462262412014, 0.013732394366197182
0.2553101519044987, 0.013967136150234734
0.25188389768944686, 0.019131455399061022
0.2796517364386474, 0.019366197183098566
0.27611705645729645, 0.024061032863849766
0.29111233993646257, 0.028990610328638495
0.289973869390322, 0.024061032863849755
0.683776252588665, 0.029225352112676056
0.6849689360179552, 0.034389671361502346
0.7865855641934747, 0.034389671361502346
0.787778247622765, 0.03955399061032864
1.1065391579654988, 0.0397887323943662
1.1078944800442376, 0.04565727699530517
1.5790261197671014, 0.04565727699530517
1.5807067191447375, 0.05293427230046947
1.636133970876839, 0.05293427230046948
1.637706144488176, 0.0597417840375587
1.743995923191187, 0.05997652582159626
1.7364928601632892, 0.06748826291079812
3.3762699367877778, 0.06772300469483569
3.384022379078164, 0.10129107981220656
4.446432250159928, 0.1015258215962441
